date,open,high,low,close
2024-04-01 17:51:00,1.07404,1.07405,1.07403,1.07405
2024-04-01 17:52:00,1.07404,1.0741,1.07404,1.0741
2024-04-01 17:53:00,1.07408,1.0741,1.07407,1.0741
2024-04-01 17:54:00,1.0741,1.07415,1.07409,1.07414
2024-04-01 17:55:00,1.07414,1.07415,1.07414,1.07415
2024-04-01 17:56:00,1.07416,1.0742,1.07414,1.07418
2024-04-01 17:57:00,1.07418,1.0742,1.07415,1.0742
2024-04-01 17:58:00,1.0742,1.0742,1.07418,1.07419
2024-04-01 17:59:00,1.07418,1.07419,1.07418,1.07418
2024-04-01 18:00:00,1.07419,1.07423,1.0741,1.07413
2024-04-01 18:01:00,1.07414,1.07419,1.07412,1.07418
2024-04-01 18:02:00,1.07418,1.0742,1.07414,1.07414
2024-04-01 18:03:00,1.07414,1.07414,1.0741,1.0741
2024-04-01 18:04:00,1.0741,1.07416,1.07409,1.07415
2024-04-01 18:05:00,1.07416,1.07416,1.07409,1.0741
2024-04-01 18:06:00,1.07411,1.07418,1.0741,1.07418
2024-04-01 18:07:00,1.07417,1.0742,1.07416,1.07419
2024-04-01 18:08:00,1.0742,1.0742,1.07408,1.07408
2024-04-01 18:09:00,1.07408,1.07414,1.07408,1.07414
2024-04-01 18:10:00,1.07413,1.07414,1.07408,1.07408
2024-04-01 18:11:00,1.07408,1.07408,1.07405,1.07407
2024-04-01 18:12:00,1.07408,1.07412,1.07406,1.07408
2024-04-01 18:13:00,1.07409,1.07419,1.07409,1.07418
2024-04-01 18:14:00,1.07418,1.0742,1.07409,1.07409
2024-04-01 18:15:00,1.07408,1.07408,1.07408,1.07408
2024-04-01 18:16:00,1.07408,1.07413,1.07408,1.07413
2024-04-01 18:17:00,1.07414,1.0742,1.07414,1.0742
2024-04-01 18:18:00,1.07419,1.07419,1.07414,1.07414
2024-04-01 18:19:00,1.07414,1.07418,1.07414,1.07418
2024-04-01 18:20:00,1.07418,1.07423,1.07418,1.07423
2024-04-01 18:21:00,1.07422,1.07422,1.07419,1.0742
2024-04-01 18:22:00,1.0742,1.07424,1.07417,1.07419
2024-04-01 18:23:00,1.0742,1.07428,1.0742,1.07428
2024-04-01 18:24:00,1.07428,1.07428,1.0742,1.07421
2024-04-01 18:25:00,1.07421,1.07424,1.07415,1.07415
2024-04-01 18:26:00,1.07414,1.07418,1.0741,1.07418
2024-04-01 18:27:00,1.07418,1.07418,1.07412,1.07412
2024-04-01 18:28:00,1.07413,1.07416,1.07413,1.07415
2024-04-01 18:29:00,1.07416,1.07416,1.07409,1.0741
2024-04-01 18:30:00,1.0741,1.07415,1.0741,1.0741
2024-04-01 18:31:00,1.07412,1.07413,1.07404,1.07406
2024-04-01 18:32:00,1.07406,1.07406,1.07395,1.07396
2024-04-01 18:33:00,1.07395,1.07395,1.07386,1.07387
2024-04-01 18:34:00,1.07388,1.07388,1.07384,1.07384
2024-04-01 18:35:00,1.07384,1.07385,1.07382,1.07384
2024-04-01 18:36:00,1.07384,1.07392,1.07383,1.07384
2024-04-01 18:37:00,1.07384,1.07384,1.07379,1.0738
2024-04-01 18:38:00,1.0738,1.0738,1.07379,1.0738
2024-04-01 18:39:00,1.0738,1.0738,1.07378,1.07379
2024-04-01 18:40:00,1.0738,1.07382,1.0738,1.0738
2024-04-01 18:41:00,1.0738,1.07382,1.07374,1.07374
2024-04-01 18:42:00,1.07373,1.07375,1.0737,1.0737
2024-04-01 18:43:00,1.0737,1.07379,1.0737,1.07377
2024-04-01 18:44:00,1.07377,1.07379,1.07374,1.07378
2024-04-01 18:45:00,1.07378,1.07379,1.07374,1.07375
2024-04-01 18:46:00,1.07374,1.0738,1.07372,1.07375
2024-04-01 18:47:00,1.07376,1.07377,1.07374,1.07375
2024-04-01 18:48:00,1.07374,1.07376,1.07374,1.07375
2024-04-01 18:49:00,1.07376,1.07376,1.07374,1.07375
2024-04-01 18:50:00,1.07374,1.0738,1.07373,1.0738
2024-04-01 18:51:00,1.0738,1.07385,1.07378,1.07379
2024-04-01 18:52:00,1.07378,1.0738,1.07377,1.07378
2024-04-01 18:53:00,1.07379,1.07391,1.07378,1.07391
2024-04-01 18:54:00,1.0739,1.0739,1.07386,1.07386
2024-04-01 18:55:00,1.07386,1.07391,1.07386,1.07391
2024-04-01 18:56:00,1.07392,1.07392,1.07373,1.07376
2024-04-01 18:57:00,1.07375,1.07377,1.07372,1.07376
2024-04-01 18:58:00,1.07376,1.07386,1.07376,1.0738
2024-04-01 18:59:00,1.0738,1.07382,1.07373,1.07376
2024-04-01 19:00:00,1.07377,1.07394,1.07376,1.07394
2024-04-01 19:01:00,1.07393,1.074,1.0739,1.074
2024-04-01 19:02:00,1.074,1.07416,1.074,1.07416
2024-04-01 19:03:00,1.07416,1.07423,1.07416,1.0742
2024-04-01 19:04:00,1.0742,1.07424,1.07418,1.07424
2024-04-01 19:05:00,1.07422,1.0743,1.07415,1.07419
2024-04-01 19:06:00,1.0742,1.07421,1.07416,1.0742
2024-04-01 19:07:00,1.0742,1.0742,1.07408,1.0741
2024-04-01 19:08:00,1.0741,1.07417,1.07404,1.07416
2024-04-01 19:09:00,1.07416,1.0742,1.07416,1.0742
2024-04-01 19:10:00,1.0742,1.07421,1.07417,1.0742
2024-04-01 19:11:00,1.07419,1.07421,1.07416,1.0742
2024-04-01 19:12:00,1.0742,1.0742,1.07416,1.0742
2024-04-01 19:13:00,1.0742,1.07422,1.07418,1.07421
2024-04-01 19:14:00,1.0742,1.07421,1.07416,1.07416
2024-04-01 19:15:00,1.07416,1.07417,1.0741,1.07415
2024-04-01 19:16:00,1.07415,1.0742,1.07415,1.07416
2024-04-01 19:17:00,1.07416,1.07419,1.07414,1.07416
2024-04-01 19:18:00,1.07416,1.07417,1.07409,1.0741
2024-04-01 19:19:00,1.07409,1.07415,1.07406,1.0741
2024-04-01 19:20:00,1.0741,1.07412,1.0741,1.0741
2024-04-01 19:21:00,1.0741,1.0742,1.0741,1.07416
2024-04-01 19:22:00,1.07415,1.07416,1.0741,1.07415
2024-04-01 19:23:00,1.07415,1.07417,1.07415,1.07416
2024-04-01 19:24:00,1.07416,1.07422,1.07416,1.07421
2024-04-01 19:25:00,1.0742,1.0742,1.07412,1.07418
2024-04-01 19:26:00,1.07417,1.07417,1.07407,1.07416
2024-04-01 19:27:00,1.07416,1.07416,1.07411,1.07411
2024-04-01 19:28:00,1.0741,1.07411,1.0741,1.0741
2024-04-01 19:29:00,1.0741,1.0741,1.074,1.07401
2024-04-01 19:30:00,1.074,1.07402,1.074,1.074
2024-04-01 19:31:00,1.07401,1.07402,1.07396,1.07396
2024-04-01 19:32:00,1.07397,1.07418,1.07396,1.07418
2024-04-01 19:33:00,1.07418,1.07418,1.07412,1.07412
2024-04-01 19:34:00,1.07412,1.07415,1.07412,1.07412
2024-04-01 19:35:00,1.07412,1.07413,1.07404,1.07407
2024-04-01 19:36:00,1.07406,1.07407,1.07398,1.07404
2024-04-01 19:37:00,1.07403,1.07412,1.07402,1.07412
2024-04-01 19:38:00,1.07412,1.07418,1.07412,1.07412
2024-04-01 19:39:00,1.07412,1.07414,1.0741,1.07413
2024-04-01 19:40:00,1.07412,1.07413,1.07406,1.07407
2024-04-01 19:41:00,1.07407,1.07407,1.07406,1.07406
2024-04-01 19:42:00,1.07406,1.07415,1.07406,1.07412
2024-04-01 19:43:00,1.07412,1.07416,1.07411,1.07412
2024-04-01 19:44:00,1.07412,1.07414,1.07412,1.07412
2024-04-01 19:45:00,1.07412,1.07413,1.0741,1.07412
2024-04-01 19:46:00,1.07412,1.07413,1.07408,1.07412
2024-04-01 19:47:00,1.07413,1.07413,1.07412,1.07412
2024-04-01 19:48:00,1.07412,1.07414,1.07412,1.07413
2024-04-01 19:49:00,1.07412,1.07413,1.07407,1.07408
2024-04-01 19:50:00,1.07407,1.07408,1.07402,1.07403
2024-04-01 19:51:00,1.07403,1.0741,1.07402,1.07408
2024-04-01 19:52:00,1.07409,1.07412,1.07406,1.0741
2024-04-01 19:53:00,1.0741,1.07412,1.07407,1.07412
2024-04-01 19:54:00,1.07412,1.07418,1.0741,1.07411
2024-04-01 19:55:00,1.07412,1.07418,1.07412,1.07416
2024-04-01 19:56:00,1.07416,1.0742,1.07412,1.07414
2024-04-01 19:57:00,1.07415,1.07422,1.07414,1.07421
2024-04-01 19:58:00,1.07422,1.07423,1.07414,1.07416
2024-04-01 19:59:00,1.07416,1.0742,1.07414,1.07419
2024-04-01 20:00:00,1.07418,1.07423,1.07418,1.07423
2024-04-01 20:01:00,1.07424,1.07424,1.07415,1.07422
2024-04-01 20:02:00,1.07422,1.07424,1.07418,1.07421
2024-04-01 20:03:00,1.07421,1.07422,1.0742,1.07421
2024-04-01 20:04:00,1.0742,1.07422,1.07417,1.07418
2024-04-01 20:05:00,1.07419,1.07421,1.07416,1.07419
2024-04-01 20:06:00,1.0742,1.07422,1.07416,1.07421
2024-04-01 20:07:00,1.07422,1.07426,1.07421,1.07426
2024-04-01 20:08:00,1.07426,1.07428,1.07424,1.07425
2024-04-01 20:09:00,1.07426,1.07426,1.07421,1.07421
2024-04-01 20:10:00,1.07421,1.07425,1.07421,1.07422
2024-04-01 20:11:00,1.07421,1.07422,1.0742,1.07421
2024-04-01 20:12:00,1.07421,1.07426,1.07421,1.07426
2024-04-01 20:13:00,1.07426,1.07428,1.07425,1.07426
2024-04-01 20:14:00,1.07426,1.07427,1.07425,1.07426
2024-04-01 20:15:00,1.07428,1.07428,1.07426,1.07426
2024-04-01 20:16:00,1.07426,1.07428,1.07423,1.07426
2024-04-01 20:17:00,1.07426,1.07426,1.07422,1.07426
2024-04-01 20:18:00,1.07426,1.07428,1.07425,1.07425
2024-04-01 20:19:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 20:20:00,1.07426,1.07427,1.07424,1.07425
2024-04-01 20:21:00,1.07425,1.07426,1.07425,1.07425
2024-04-01 20:22:00,1.07425,1.07425,1.07425,1.07425
2024-04-01 20:23:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 20:24:00,1.07425,1.07425,1.07421,1.07422
2024-04-01 20:25:00,1.07422,1.07422,1.0742,1.0742
2024-04-01 20:26:00,1.07419,1.0742,1.07418,1.07419
2024-04-01 20:27:00,1.0742,1.0742,1.07416,1.0742
2024-04-01 20:28:00,1.0742,1.07421,1.0742,1.0742
2024-04-01 20:29:00,1.0742,1.07422,1.0742,1.07421
2024-04-01 20:30:00,1.07421,1.07421,1.0742,1.0742
2024-04-01 20:31:00,1.07421,1.07421,1.0742,1.07421
2024-04-01 20:32:00,1.07421,1.07421,1.0742,1.07421
2024-04-01 20:33:00,1.07421,1.07426,1.07421,1.07422
2024-04-01 20:34:00,1.07422,1.07422,1.07421,1.07422
2024-04-01 20:35:00,1.07423,1.07423,1.07421,1.07422
2024-04-01 20:36:00,1.07422,1.07422,1.07422,1.07422
2024-04-01 20:37:00,1.07421,1.07422,1.07421,1.07421
2024-04-01 20:38:00,1.07422,1.07422,1.07421,1.07421
2024-04-01 20:39:00,1.07422,1.07422,1.07421,1.07421
2024-04-01 20:40:00,1.07421,1.07422,1.07421,1.07421
2024-04-01 20:41:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:42:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:43:00,1.0742,1.07421,1.0742,1.07421
2024-04-01 20:44:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:45:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:46:00,1.07423,1.07426,1.07423,1.07426
2024-04-01 20:47:00,1.07426,1.07426,1.07426,1.07426
2024-04-01 20:48:00,1.07426,1.07427,1.07425,1.07425
2024-04-01 20:49:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 20:50:00,1.07426,1.07427,1.07426,1.07427
2024-04-01 20:51:00,1.07428,1.07428,1.07427,1.07427
2024-04-01 20:52:00,1.07428,1.07428,1.07427,1.07428
2024-04-01 20:53:00,1.07428,1.07428,1.07427,1.07428
2024-04-01 20:54:00,1.07427,1.07428,1.07426,1.07428
2024-04-01 20:55:00,1.07428,1.0743,1.07428,1.07428
2024-04-01 20:56:00,1.07428,1.07432,1.07428,1.07432
2024-04-01 20:57:00,1.07431,1.07432,1.07428,1.0743
2024-04-01 20:58:00,1.07429,1.07431,1.07428,1.07431
2024-04-01 20:59:00,1.07431,1.07432,1.07431,1.07432
2024-04-01 21:05:00,1.07407,1.0741,1.07402,1.07402
2024-04-01 21:06:00,1.0741,1.07416,1.07395,1.07414
2024-04-01 21:07:00,1.07412,1.07416,1.074,1.07412
2024-04-01 21:08:00,1.074,1.07415,1.074,1.074
2024-04-01 21:09:00,1.07402,1.07424,1.074,1.07422
2024-04-01 21:10:00,1.07423,1.07426,1.07407,1.07415
2024-04-01 21:11:00,1.07408,1.07417,1.07389,1.07405
2024-04-01 21:12:00,1.07406,1.07416,1.074,1.07414
2024-04-01 21:13:00,1.07411,1.07416,1.07406,1.07412
2024-04-01 21:14:00,1.07407,1.07415,1.07406,1.07409
2024-04-01 21:15:00,1.07414,1.0743,1.07407,1.07425
2024-04-01 21:16:00,1.07428,1.07441,1.07392,1.07439
2024-04-01 21:17:00,1.0744,1.07441,1.07422,1.07441
2024-04-01 21:18:00,1.07441,1.07444,1.07441,1.07443
2024-04-01 21:20:00,1.07437,1.07445,1.07403,1.07423
2024-04-01 21:21:00,1.07424,1.0744,1.07424,1.07438
2024-04-01 21:22:00,1.07439,1.07441,1.07439,1.0744
2024-04-01 21:23:00,1.07441,1.07441,1.07441,1.07441
2024-04-01 21:24:00,1.07441,1.07441,1.07441,1.07441
2024-04-01 21:25:00,1.0744,1.0744,1.0744,1.0744
2024-04-01 21:26:00,1.0744,1.0744,1.0744,1.0744
2024-04-01 21:27:00,1.07439,1.07439,1.07431,1.07434
2024-04-01 21:28:00,1.07431,1.07436,1.07431,1.07436
2024-04-01 21:29:00,1.07434,1.07442,1.07432,1.07442
2024-04-01 21:30:00,1.07441,1.07442,1.07441,1.07442
2024-04-01 21:31:00,1.07438,1.07447,1.07431,1.07431
2024-04-01 21:32:00,1.07432,1.07434,1.0743,1.07433
2024-04-01 21:33:00,1.07434,1.07434,1.07432,1.07432
2024-04-01 21:34:00,1.07432,1.07432,1.07432,1.07432
2024-04-01 21:35:00,1.07433,1.07434,1.07432,1.07434
2024-04-01 21:36:00,1.07433,1.07434,1.07432,1.07433
2024-04-01 21:37:00,1.07434,1.07434,1.07434,1.07434
2024-04-01 21:38:00,1.07433,1.07434,1.07433,1.07434
2024-04-01 21:39:00,1.07433,1.07434,1.0743,1.0743
2024-04-01 21:40:00,1.07431,1.07431,1.0743,1.0743
2024-04-01 21:41:00,1.0743,1.07431,1.0743,1.0743
2024-04-01 21:42:00,1.0743,1.07432,1.0743,1.07432
2024-04-01 21:43:00,1.07432,1.07432,1.07432,1.07432
2024-04-01 21:44:00,1.07432,1.07432,1.07432,1.07432
2024-04-01 21:45:00,1.07435,1.07436,1.07434,1.07436
2024-04-01 21:46:00,1.07436,1.07436,1.07436,1.07436
2024-04-01 21:47:00,1.07437,1.07437,1.07437,1.07437
2024-04-01 21:48:00,1.07438,1.07442,1.07438,1.07441
2024-04-01 21:50:00,1.07442,1.07442,1.07442,1.07442
2024-04-01 21:51:00,1.07442,1.07442,1.07442,1.07442
2024-04-01 21:52:00,1.07441,1.07442,1.07441,1.07442
2024-04-01 21:53:00,1.07441,1.07442,1.07439,1.07441
2024-04-01 21:54:00,1.0744,1.07441,1.07439,1.0744
2024-04-01 21:55:00,1.0744,1.0744,1.07439,1.0744
2024-04-01 21:56:00,1.07441,1.07441,1.07439,1.07441
2024-04-01 21:57:00,1.07439,1.07441,1.07439,1.07441
2024-04-01 21:58:00,1.0744,1.07442,1.07439,1.07441
2024-04-01 21:59:00,1.07441,1.07442,1.07439,1.07441
2024-04-01 22:00:00,1.07439,1.07441,1.07428,1.07432
2024-04-01 22:01:00,1.07431,1.07431,1.07429,1.07431
2024-04-01 22:02:00,1.07431,1.07431,1.07428,1.07428
2024-04-01 22:03:00,1.07428,1.0743,1.07427,1.07428
2024-04-01 22:04:00,1.07428,1.07428,1.07428,1.07428
2024-04-01 22:05:00,1.07428,1.07428,1.07423,1.07425
2024-04-01 22:06:00,1.07425,1.07426,1.07424,1.07426
2024-04-01 22:07:00,1.07427,1.07428,1.07426,1.07426
2024-04-01 22:08:00,1.07426,1.07426,1.07422,1.07422
2024-04-01 22:09:00,1.07422,1.07423,1.07422,1.07422
2024-04-01 22:10:00,1.07422,1.07433,1.07422,1.07431
2024-04-01 22:11:00,1.07431,1.07432,1.07431,1.07432
2024-04-01 22:12:00,1.07432,1.07432,1.0743,1.07431
2024-04-01 22:13:00,1.07432,1.07432,1.0743,1.0743
2024-04-01 22:14:00,1.0743,1.07431,1.0743,1.0743
2024-04-01 22:15:00,1.07431,1.07432,1.0743,1.07431
2024-04-01 22:16:00,1.07432,1.07433,1.07432,1.07432
2024-04-01 22:17:00,1.07431,1.07432,1.07431,1.07432
2024-04-01 22:19:00,1.07431,1.07432,1.07431,1.07432
2024-04-01 22:20:00,1.07431,1.07432,1.07431,1.07431
2024-04-01 22:21:00,1.07431,1.07431,1.07428,1.07428
2024-04-01 22:22:00,1.07429,1.07429,1.07428,1.07428
2024-04-01 22:23:00,1.07429,1.07429,1.07426,1.07429
2024-04-01 22:24:00,1.07428,1.07429,1.07428,1.07429
2024-04-01 22:25:00,1.07428,1.0743,1.07428,1.0743
2024-04-01 22:26:00,1.07429,1.0743,1.07429,1.0743
2024-04-01 22:27:00,1.07429,1.07429,1.07428,1.07429
2024-04-01 22:28:00,1.0743,1.0743,1.07425,1.07425
2024-04-01 22:29:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 22:30:00,1.07425,1.07426,1.07423,1.07424
2024-04-01 22:31:00,1.07424,1.07424,1.07423,1.07424
2024-04-01 22:33:00,1.07423,1.07424,1.07423,1.07424
2024-04-01 22:34:00,1.07424,1.07424,1.07423,1.07423
2024-04-01 22:35:00,1.07424,1.07424,1.0742,1.0742
2024-04-01 22:36:00,1.0742,1.0742,1.07418,1.0742
2024-04-01 22:37:00,1.0742,1.0742,1.0742,1.0742
2024-04-01 22:38:00,1.0742,1.0742,1.07418,1.07418
2024-04-01 22:39:00,1.07419,1.07421,1.07418,1.07418
2024-04-01 22:40:00,1.07419,1.07422,1.07418,1.0742
2024-04-01 22:41:00,1.07421,1.07423,1.0742,1.07421
2024-04-01 22:42:00,1.0742,1.07421,1.07419,1.0742
2024-04-01 22:43:00,1.0742,1.07426,1.07419,1.0742
2024-04-01 22:44:00,1.0742,1.0742,1.07418,1.07418
2024-04-01 22:45:00,1.07419,1.07419,1.07415,1.07415
2024-04-01 22:46:00,1.07416,1.07416,1.07411,1.07411
2024-04-01 22:47:00,1.07412,1.07412,1.07412,1.07412
2024-04-01 22:48:00,1.07412,1.07413,1.07412,1.07412
2024-04-01 22:49:00,1.07413,1.0742,1.07413,1.0742
2024-04-01 22:50:00,1.07421,1.07428,1.0742,1.0742
2024-04-01 22:51:00,1.0742,1.0742,1.07409,1.0741
2024-04-01 22:52:00,1.0741,1.0741,1.07408,1.07408
2024-04-01 22:53:00,1.07407,1.07408,1.07407,1.07407
2024-04-01 22:54:00,1.07406,1.07407,1.07404,1.07405
2024-04-01 22:55:00,1.07406,1.07406,1.07405,1.07405
2024-04-01 22:56:00,1.07405,1.07406,1.07405,1.07405
2024-04-01 22:57:00,1.07405,1.07406,1.07402,1.07405
2024-04-01 22:58:00,1.07404,1.07407,1.07402,1.07406
2024-04-01 22:59:00,1.07405,1.07406,1.074,1.07401
2024-04-01 23:00:00,1.074,1.07401,1.0739,1.07392
2024-04-01 23:01:00,1.07392,1.07394,1.0739,1.07391
2024-04-01 23:02:00,1.0739,1.07391,1.07386,1.07386
2024-04-01 23:03:00,1.07386,1.07386,1.07375,1.07375
2024-04-01 23:04:00,1.07376,1.07376,1.07372,1.07372
2024-04-01 23:05:00,1.07372,1.07372,1.07366,1.07368
2024-04-01 23:06:00,1.07368,1.07368,1.07366,1.07366
2024-04-01 23:07:00,1.07366,1.07366,1.0736,1.07361
2024-04-01 23:08:00,1.0736,1.07362,1.0736,1.0736
2024-04-01 23:09:00,1.0736,1.0736,1.0736,1.0736
2024-04-01 23:10:00,1.0736,1.0736,1.07358,1.0736
2024-04-01 23:11:00,1.0736,1.07374,1.0736,1.07368
2024-04-01 23:12:00,1.07367,1.07368,1.07366,1.07367
2024-04-01 23:13:00,1.07368,1.07372,1.07368,1.07371
2024-04-01 23:14:00,1.07372,1.07375,1.0737,1.07371
2024-04-01 23:15:00,1.07372,1.07376,1.0737,1.0737
2024-04-01 23:16:00,1.0737,1.0737,1.0736,1.0736
2024-04-01 23:17:00,1.0736,1.07361,1.07359,1.07361
2024-04-01 23:18:00,1.0736,1.07376,1.0736,1.07376
2024-04-01 23:19:00,1.07376,1.07376,1.0737,1.07375
2024-04-01 23:20:00,1.07374,1.07377,1.07374,1.07375
2024-04-01 23:21:00,1.07375,1.07376,1.0737,1.0737
2024-04-01 23:22:00,1.0737,1.07375,1.0737,1.07372
2024-04-01 23:23:00,1.07371,1.07372,1.07369,1.0737
2024-04-01 23:24:00,1.0737,1.0738,1.0737,1.0738
2024-04-01 23:25:00,1.07378,1.07387,1.07376,1.07387
2024-04-01 23:26:00,1.07387,1.07387,1.07378,1.07378
2024-04-01 23:27:00,1.07379,1.07384,1.07378,1.07381
2024-04-01 23:28:00,1.0738,1.07386,1.0738,1.07384
2024-04-01 23:29:00,1.07385,1.07397,1.07385,1.07392
2024-04-01 23:30:00,1.07391,1.07397,1.0739,1.0739
2024-04-01 23:31:00,1.0739,1.07395,1.07389,1.07391
2024-04-01 23:32:00,1.07392,1.07394,1.07388,1.0739
2024-04-01 23:33:00,1.07391,1.07394,1.07385,1.07385
2024-04-01 23:34:00,1.07385,1.07386,1.07379,1.0738
2024-04-01 23:35:00,1.0738,1.07387,1.0738,1.07385
2024-04-01 23:36:00,1.07386,1.07392,1.07386,1.0739
2024-04-01 23:37:00,1.0739,1.07391,1.0739,1.0739
2024-04-01 23:38:00,1.07389,1.07389,1.07379,1.07379
2024-04-01 23:39:00,1.0738,1.07384,1.0738,1.07382
2024-04-01 23:40:00,1.07382,1.07382,1.07376,1.07377
2024-04-01 23:41:00,1.07378,1.07378,1.07375,1.07375
2024-04-01 23:42:00,1.07375,1.0738,1.07375,1.07376
2024-04-01 23:43:00,1.07376,1.07377,1.07374,1.07374
2024-04-01 23:44:00,1.07374,1.07377,1.0737,1.07375
2024-04-01 23:45:00,1.07375,1.0738,1.07371,1.0738
2024-04-01 23:46:00,1.0738,1.07392,1.0738,1.0739
2024-04-01 23:47:00,1.0739,1.07392,1.07385,1.07386
2024-04-01 23:48:00,1.07385,1.07387,1.07384,1.07386
2024-04-01 23:49:00,1.07386,1.07388,1.07385,1.07386
2024-04-01 23:50:00,1.07386,1.07388,1.07381,1.07386
2024-04-01 23:51:00,1.07386,1.07387,1.07376,1.07376
2024-04-01 23:52:00,1.07376,1.07379,1.07373,1.07378
2024-04-01 23:53:00,1.07377,1.07379,1.0737,1.07378
2024-04-01 23:54:00,1.07379,1.07381,1.07376,1.0738
2024-04-01 23:55:00,1.07381,1.07382,1.0738,1.07381
2024-04-01 23:56:00,1.0738,1.07382,1.07376,1.07376
2024-04-01 23:57:00,1.07376,1.07381,1.0737,1.0737
2024-04-01 23:58:00,1.0737,1.0737,1.07369,1.07369
2024-04-01 23:59:00,1.07368,1.07374,1.07368,1.07374
